order_item_id,order_id,dish_id,quantity,dish_price
9478,4780,39,1,14.0
9479,4781,35,1,13.3
9480,4781,1,1,12.25
9481,4782,7,1,7.7
9482,4782,13,1,7.0
9483,4782,9,1,13.3
9484,4783,2,1,15.75
9485,4783,6,1,9.8
9486,4783,17,1,9.8
9487,4784,12,1,16.8
9488,4785,4,1,8.75
9489,4785,15,1,6.3
9490,4786,25,1,16.8
9491,4786,1,1,12.25
9492,4787,45,1,19.25
9493,4787,16,1,17.5
9494,4787,29,1,18.2
9495,4788,3,1,19.25
9496,4788,38,1,12.6
9497,4789,8,1,7.0
9498,4789,21,1,20.3
9499,4790,2,1,15.75
9500,4790,43,1,13.3
9501,4791,28,1,7.7
9502,4792,46,1,21.0
9503,4792,33,1,7.0
9504,4793,9,1,13.3
9505,4793,31,1,14.7
9506,4794,41,1,9.8
9507,4795,21,1,20.3
9508,4796,13,1,7.0
9509,4796,48,1,8.75
9510,4796,1,1,12.25
9511,4797,33,1,7.0
9512,4797,2,1,15.75
9513,4797,3,1,19.25
9514,4798,16,1,17.5
9515,4799,28,1,7.7
9516,4799,15,1,6.3
9517,4800,32,1,12.25
9518,4800,18,1,12.25
9519,4801,29,1,18.2
9520,4801,24,1,11.2
9521,4802,30,1,20.3
9522,4802,33,1,7.0
9523,4802,42,1,6.3
9524,4803,27,1,15.75
9525,4804,4,1,8.75
9526,4805,16,1,17.5
9527,4805,49,1,12.25
9528,4806,5,1,10.5
9529,4807,24,1,11.2
9530,4807,19,1,10.5
9531,4808,33,1,7.0
9532,4808,12,1,16.8
9533,4809,35,1,13.3
9534,4809,39,1,14.0
9535,4810,4,1,8.75
9536,4810,43,1,13.3
9537,4811,21,1,20.3
9538,4811,3,1,19.25
9539,4811,45,1,19.25
9540,4812,7,1,7.7
9541,4813,39,1,14.0
9542,4813,17,1,9.8
9543,4813,10,1,8.4
9544,4814,48,1,8.75
9545,4814,34,1,16.8
9546,4815,17,1,9.8
9547,4815,30,1,20.3
9548,4816,38,1,12.6
9549,4817,6,1,9.8
9550,4818,39,1,14.0
9551,4819,37,1,15.75
9552,4820,20,1,12.6
9553,4820,26,1,10.5
9554,4821,6,1,9.8
9555,4821,45,1,19.25
9556,4821,31,1,14.7
9557,4822,38,1,12.6
9558,4823,16,1,17.5
9559,4823,14,1,11.2
9560,4824,5,1,10.5
9561,4824,18,1,12.25
9562,4824,30,1,20.3
9563,4825,18,1,12.25
9564,4826,48,1,8.75
9565,4826,46,1,21.0
9566,4827,30,1,20.3
9567,4828,25,1,16.8
9568,4828,13,1,7.0
9569,4828,9,1,13.3
9570,4829,47,1,16.8
9571,4829,23,1,14.7
9572,4829,21,1,20.3
9573,4830,13,1,7.0
9574,4831,11,1,9.1
9575,4831,27,1,15.75
9576,4831,45,1,19.25
9577,4832,47,1,16.8
9578,4833,15,1,6.3
9579,4834,16,1,17.5
9580,4834,31,1,14.7
9581,4835,35,1,13.3
9582,4836,37,1,15.75
9583,4836,41,1,9.8
9584,4837,49,1,12.25
9585,4838,27,1,15.75
9586,4839,36,1,6.3
9587,4840,42,1,6.3
9588,4841,30,1,20.3
9589,4841,1,1,12.25
9590,4842,19,1,10.5
9591,4843,42,1,6.3
9592,4844,43,1,13.3
9593,4844,25,1,16.8
9594,4844,42,1,6.3
9595,4845,4,1,8.75
9596,4845,34,1,16.8
9597,4846,49,1,12.25
9598,4846,16,1,17.5
9599,4847,1,1,12.25
9600,4847,17,1,9.8
9601,4848,22,1,21.0
9602,4848,46,1,21.0
9603,4848,27,1,15.75
9604,4849,34,1,16.8
9605,4849,10,1,8.4
9606,4850,27,1,15.75
9607,4850,29,1,18.2
9608,4851,34,1,16.8
9609,4851,32,1,12.25
9610,4852,4,1,8.75
9611,4853,47,1,16.8
9612,4854,4,1,8.75
9613,4854,15,1,6.3
9614,4855,22,1,21.0
9615,4855,47,1,16.8
9616,4856,37,1,15.75
9617,4856,15,1,6.3
9618,4857,27,1,15.75
9619,4857,13,1,7.0
9620,4857,42,1,6.3
9621,4858,38,1,12.6
9622,4858,32,1,12.25
9623,4859,47,1,16.8
9624,4860,19,1,10.5
9625,4860,48,1,8.75
9626,4861,43,1,13.3
9627,4861,18,1,12.25
9628,4862,16,1,17.5
9629,4862,22,1,21.0
9630,4863,31,1,14.7
9631,4864,16,1,17.5
9632,4865,40,1,14.7
9633,4865,9,1,13.3
9634,4866,29,1,18.2
9635,4866,13,1,7.0
9636,4866,19,1,10.5
9637,4867,30,1,20.3
9638,4867,9,1,13.3
9639,4867,2,1,15.75
9640,4868,23,1,14.7
9641,4868,11,1,9.1
9642,4869,7,1,7.7
9643,4869,43,1,13.3
9644,4870,20,1,12.6
9645,4870,43,1,13.3
9646,4870,38,1,12.6
9647,4871,7,1,7.7
9648,4871,32,1,12.25
9649,4872,40,1,14.7
9650,4872,43,1,13.3
9651,4872,17,1,9.8
9652,4873,10,1,8.4
9653,4874,41,1,9.8
9654,4874,11,1,9.1
9655,4875,34,1,16.8
9656,4875,35,1,13.3
9657,4876,35,1,13.3
9658,4876,41,1,9.8
9659,4876,33,1,7.0
9660,4877,28,1,7.7
9661,4878,6,1,9.8
9662,4878,44,1,17.5
9663,4879,26,1,10.5
9664,4879,30,1,20.3
9665,4880,37,1,15.75
9666,4880,24,1,11.2
9667,4881,9,1,13.3
9668,4881,21,1,20.3
9669,4881,28,1,7.7
9670,4882,46,1,21.0
9671,4883,9,1,13.3
9672,4883,43,1,13.3
9673,4884,41,1,9.8
9674,4884,42,1,6.3
9675,4884,9,1,13.3
9676,4885,9,1,13.3
9677,4885,49,1,12.25
9678,4885,32,1,12.25
9679,4886,38,1,12.6
9680,4887,7,1,7.7
9681,4887,47,1,16.8
9682,4888,2,1,15.75
9683,4888,42,1,6.3
9684,4888,33,1,7.0
9685,4889,28,1,7.7
9686,4889,38,1,12.6
9687,4889,36,1,6.3
9688,4890,5,1,10.5
9689,4891,38,1,12.6
9690,4891,4,1,8.75
9691,4892,10,1,8.4
9692,4892,30,1,20.3
9693,4893,34,1,16.8
9694,4893,20,1,12.6
9695,4894,41,1,9.8
9696,4894,45,1,19.25
9697,4894,18,1,12.25
9698,4895,21,1,20.3
9699,4895,48,1,8.75
9700,4895,36,1,6.3
9701,4896,16,1,17.5
9702,4896,4,1,8.75
9703,4897,2,1,15.75
9704,4897,30,1,20.3
9705,4898,41,1,9.8
9706,4898,31,1,14.7
9707,4898,17,1,9.8
9708,4899,13,1,7.0
9709,4900,39,1,14.0
9710,4901,41,1,9.8
9711,4901,43,1,13.3
9712,4901,35,1,13.3
9713,4902,5,1,10.5
9714,4903,18,1,12.25
9715,4904,45,1,19.25
9716,4905,41,1,9.8
9717,4905,46,1,21.0
9718,4906,39,1,14.0
9719,4906,29,1,18.2
9720,4907,39,1,14.0
9721,4907,1,1,12.25
9722,4907,36,1,6.3
9723,4908,9,1,13.3
9724,4908,4,1,8.75
9725,4909,29,1,18.2
9726,4909,13,1,7.0
9727,4910,12,1,16.8
9728,4911,2,1,15.75
9729,4912,25,1,16.8
9730,4912,47,1,16.8
9731,4912,19,1,10.5
9732,4913,46,1,21.0
9733,4913,35,1,13.3
9734,4914,15,1,6.3
9735,4914,34,1,16.8
9736,4915,17,1,9.8
9737,4916,24,1,11.2
9738,4917,21,1,20.3
9739,4917,14,1,11.2
9740,4918,40,1,14.7
9741,4918,28,1,7.7
9742,4919,29,1,18.2
9743,4919,15,1,6.3
9744,4919,12,1,16.8
9745,4920,14,1,11.2
9746,4920,26,1,10.5
9747,4921,3,1,19.25
9748,4921,2,1,15.75
9749,4922,6,1,9.8
9750,4922,35,1,13.3
9751,4922,23,1,14.7
9752,4923,33,1,7.0
9753,4924,29,1,18.2
9754,4924,43,1,13.3
9755,4925,8,1,7.0
9756,4925,17,1,9.8
9757,4925,39,1,14.0
9758,4926,37,1,15.75
9759,4926,27,1,15.75
9760,4926,9,1,13.3
9761,4927,40,1,14.7
9762,4928,46,1,21.0
9763,4929,9,1,13.3
9764,4929,13,1,7.0
9765,4930,48,1,8.75
9766,4930,45,1,19.25
9767,4930,17,1,9.8
9768,4931,35,1,13.3
9769,4932,24,1,11.2
9770,4933,49,1,12.25
9771,4934,20,1,12.6
9772,4935,36,1,6.3
9773,4935,38,1,12.6
9774,4936,27,1,15.75
9775,4937,33,1,7.0
9776,4937,29,1,18.2
9777,4938,5,1,10.5
9778,4938,12,1,16.8
9779,4939,16,1,17.5
9780,4939,27,1,15.75
9781,4939,22,1,21.0
9782,4940,28,1,7.7
9783,4940,10,1,8.4
9784,4941,15,1,6.3
9785,4942,13,1,7.0
9786,4943,40,1,14.7
9787,4944,29,1,18.2
9788,4945,9,1,13.3
9789,4946,48,1,8.75
9790,4947,46,1,21.0
9791,4947,34,1,16.8
9792,4947,16,1,17.5
9793,4948,11,1,9.1
9794,4949,8,1,7.0
9795,4949,35,1,13.3
9796,4949,16,1,17.5
9797,4950,40,1,14.7
9798,4950,12,1,16.8
9799,4950,9,1,13.3
9800,4951,4,1,8.75
9801,4951,17,1,9.8
9802,4951,3,1,19.25
9803,4952,48,1,8.75
9804,4952,14,1,11.2
9805,4953,8,1,7.0
9806,4953,31,1,14.7
9807,4953,35,1,13.3
9808,4954,15,1,6.3
9809,4954,36,1,6.3
9810,4954,41,1,9.8
9811,4955,39,1,14.0
9812,4955,13,1,7.0
9813,4955,32,1,12.25
9814,4956,43,1,13.3
9815,4957,2,1,15.75
9816,4958,4,1,8.75
9817,4958,6,1,9.8
9818,4959,21,1,20.3
9819,4959,30,1,20.3
9820,4959,15,1,6.3
9821,4960,12,1,16.8
9822,4961,24,1,11.2
9823,4962,49,1,12.25
9824,4962,38,1,12.6
9825,4963,42,1,6.3
9826,4963,26,1,10.5
9827,4963,43,1,13.3
9828,4964,23,1,14.7
9829,4965,39,1,14.0
9830,4966,25,1,16.8
9831,4966,1,1,12.25
9832,4967,25,1,16.8
9833,4968,47,1,16.8
9834,4968,38,1,12.6
9835,4969,36,1,6.3
9836,4969,29,1,18.2
9837,4970,44,1,17.5
9838,4970,34,1,16.8
9839,4971,13,1,7.0
9840,4971,11,1,9.1
9841,4972,10,1,8.4
9842,4972,6,1,9.8
9843,4973,38,1,12.6
9844,4974,8,1,7.0
9845,4974,4,1,8.75
9846,4975,18,1,12.25
9847,4975,39,1,14.0
9848,4976,36,1,6.3
9849,4977,21,1,20.3
9850,4977,36,1,6.3
9851,4977,15,1,6.3
9852,4978,30,1,20.3
9853,4978,34,1,16.8
9854,4979,49,1,12.25
9855,4980,3,1,19.25
9856,4981,6,1,9.8
9857,4981,26,1,10.5
9858,4982,10,1,8.4
9859,4982,21,1,20.3
9860,4983,3,1,19.25
9861,4983,40,1,14.7
9862,4983,42,1,6.3
9863,4984,9,1,13.3
9864,4984,27,1,15.75
9865,4984,20,1,12.6
9866,4985,22,1,21.0
9867,4986,39,1,14.0
9868,4986,49,1,12.25
9869,4986,41,1,9.8
9870,4987,36,1,6.3
9871,4987,39,1,14.0
9872,4987,4,1,8.75
9873,4988,20,1,12.6
9874,4988,48,1,8.75
9875,4988,3,1,19.25
9876,4989,16,1,17.5
9877,4990,35,1,13.3
9878,4990,11,1,9.1
9879,4991,9,1,13.3
9880,4991,19,1,10.5
9881,4992,3,1,19.25
9882,4993,31,1,14.7
9883,4993,49,1,12.25
9884,4993,16,1,17.5
9885,4994,41,1,9.8
9886,4995,16,1,17.5
9887,4995,32,1,12.25
9888,4996,20,1,12.6
9889,4997,32,1,12.25
9890,4998,34,1,16.8
9891,4999,19,1,10.5
9892,4999,33,1,7.0
9893,4999,46,1,21.0
9894,5000,44,1,17.5
9895,5000,20,1,12.6
9896,5001,18,1,12.25
9897,5001,49,1,12.25
9898,5001,7,1,7.7
9899,5002,43,1,13.3
9900,5002,23,1,14.7
9901,5002,38,1,12.6
9902,5003,47,1,16.8
9903,5003,29,1,18.2
9904,5003,4,1,8.75
9905,5004,35,1,13.3
9906,5005,35,1,13.3
9907,5005,4,1,8.75
9908,5005,23,1,14.7
9909,5006,12,1,16.8
9910,5007,25,1,16.8
9911,5007,17,1,9.8
9912,5007,34,1,16.8
9913,5008,23,1,14.7
9914,5008,38,1,12.6
9915,5008,41,1,9.8
9916,5009,16,1,17.5
9917,5010,27,1,15.75
9918,5010,23,1,14.7
9919,5011,21,1,20.3
9920,5012,41,1,9.8
9921,5013,3,1,19.25
9922,5013,42,1,6.3
9923,5014,24,1,11.2
9924,5014,28,1,7.7
9925,5014,26,1,10.5
9926,5015,33,1,7.0
9927,5016,15,1,6.3
9928,5016,39,1,14.0
9929,5017,16,1,17.5
9930,5018,22,1,21.0
9931,5019,22,1,21.0
9932,5019,41,1,9.8
9933,5019,10,1,8.4
9934,5020,42,1,6.3
9935,5020,28,1,7.7
9936,5020,31,1,14.7
9937,5021,11,1,9.1
9938,5021,36,1,6.3
9939,5022,27,1,15.75
9940,5023,21,1,20.3
9941,5024,2,1,15.75
9942,5024,28,1,7.7
9943,5025,13,1,7.0
9944,5026,26,1,10.5
9945,5026,43,1,13.3
9946,5026,41,1,9.8
9947,5027,47,1,16.8
9948,5027,29,1,18.2
9949,5028,42,1,6.3
9950,5028,25,1,16.8
9951,5028,30,1,20.3
9952,5029,11,1,9.1
9953,5029,27,1,15.75
9954,5029,33,1,7.0
9955,5030,37,1,15.75
9956,5030,28,1,7.7
9957,5031,10,1,8.4
9958,5031,43,1,13.3
9959,5032,44,1,17.5
9960,5032,41,1,9.8
9961,5033,20,1,12.6
9962,5033,28,1,7.7
9963,5033,16,1,17.5
9964,5034,49,1,12.25
9965,5034,45,1,19.25
9966,5034,17,1,9.8
9967,5035,26,1,10.5
9968,5036,21,1,20.3
9969,5036,36,1,6.3
9970,5036,3,1,19.25
9971,5037,7,1,7.7
9972,5037,48,1,8.75
9973,5037,46,1,21.0
9974,5038,14,1,11.2
9975,5038,8,1,7.0
9976,5038,23,1,14.7
9977,5039,43,1,13.3
9978,5039,2,1,15.75
9979,5039,11,1,9.1
9980,5040,27,1,15.75
9981,5041,33,1,7.0
9982,5042,29,1,18.2
9983,5042,47,1,16.8
9984,5043,6,1,9.8
9985,5043,14,1,11.2
9986,5043,15,1,6.3
9987,5044,46,1,21.0
9988,5044,15,1,6.3
9989,5044,21,1,20.3
9990,5045,27,1,15.75
9991,5046,49,1,12.25
9992,5047,42,1,6.3
9993,5047,9,1,13.3
9994,5047,36,1,6.3
9995,5048,40,1,14.7
9996,5048,38,1,12.6
9997,5048,28,1,7.7
9998,5049,36,1,6.3
9999,5050,29,1,18.2
10000,5050,20,1,12.6
10001,5051,21,1,20.3
10002,5051,38,1,12.6
10003,5051,30,1,20.3
10004,5052,45,1,19.25
10005,5052,30,1,20.3
10006,5053,26,1,10.5
10007,5053,1,1,12.25
10008,5054,7,1,7.7
10009,5054,31,1,14.7
10010,5055,39,1,14.0
10011,5055,6,1,9.8
10012,5055,49,1,12.25
10013,5056,5,1,10.5
10014,5056,29,1,18.2
10015,5057,5,1,10.5
10016,5058,39,1,14.0
10017,5058,29,1,18.2
10018,5059,17,1,9.8
10019,5059,49,1,12.25
10020,5059,27,1,15.75
10021,5060,41,1,9.8
10022,5061,48,1,8.75
10023,5061,14,1,11.2
10024,5062,13,1,7.0
10025,5063,11,1,9.1
10026,5063,47,1,16.8
10027,5063,25,1,16.8
10028,5064,34,1,16.8
10029,5064,20,1,12.6
10030,5065,38,1,12.6
10031,5065,7,1,7.7
10032,5065,1,1,12.25
10033,5066,5,1,10.5
10034,5066,11,1,9.1
10035,5067,47,1,16.8
10036,5067,18,1,12.25
10037,5067,37,1,15.75
10038,5068,47,1,16.8
10039,5069,13,1,7.0
10040,5069,38,1,12.6
10041,5069,14,1,11.2
10042,5070,38,1,12.6
10043,5070,1,1,12.25
10044,5071,39,1,14.0
10045,5071,23,1,14.7
10046,5071,27,1,15.75
10047,5072,43,1,13.3
10048,5072,38,1,12.6
10049,5073,18,1,12.25
10050,5073,4,1,8.75
10051,5074,14,1,11.2
10052,5074,23,1,14.7
10053,5075,44,1,17.5
10054,5075,47,1,16.8
10055,5076,14,1,11.2
10056,5077,35,1,13.3
10057,5077,46,1,21.0
10058,5077,18,1,12.25
10059,5078,37,1,15.75
10060,5079,24,1,11.2
10061,5079,15,1,6.3
10062,5080,28,1,7.7
10063,5080,41,1,9.8
10064,5080,15,1,6.3
10065,5081,41,1,9.8
10066,5082,19,1,10.5
10067,5082,35,1,13.3
10068,5083,43,1,13.3
10069,5084,20,1,12.6
10070,5084,32,1,12.25
10071,5084,28,1,7.7
10072,5085,1,1,12.25
10073,5085,22,1,21.0
10074,5086,23,1,14.7
10075,5087,26,1,10.5
10076,5088,48,1,8.75
10077,5088,9,1,13.3
10078,5089,19,1,10.5
10079,5090,37,1,15.75
10080,5090,22,1,21.0
10081,5090,46,1,21.0
10082,5091,20,1,12.6
10083,5092,43,1,13.3
10084,5093,20,1,12.6
10085,5093,23,1,14.7
10086,5093,48,1,8.75
10087,5094,19,1,10.5
10088,5095,20,1,12.6
10089,5095,25,1,16.8
10090,5095,24,1,11.2
10091,5096,8,1,7.0
10092,5096,18,1,12.25
10093,5096,12,1,16.8
10094,5097,39,1,14.0
10095,5097,16,1,17.5
10096,5098,26,1,10.5
10097,5098,48,1,8.75
10098,5098,31,1,14.7
10099,5099,44,1,17.5
10100,5100,32,1,12.25
10101,5100,15,1,6.3
10102,5101,36,1,6.3
10103,5102,42,1,6.3
10104,5103,26,1,10.5
10105,5103,25,1,16.8
10106,5103,40,1,14.7
10107,5104,5,1,10.5
10108,5104,39,1,14.0
10109,5105,39,1,14.0
10110,5105,31,1,14.7
10111,5105,11,1,9.1
10112,5106,7,1,7.7
10113,5106,34,1,16.8
10114,5106,25,1,16.8
10115,5107,46,1,21.0
10116,5108,23,1,14.7
10117,5108,33,1,7.0
10118,5109,1,1,12.25
10119,5109,47,1,16.8
10120,5109,19,1,10.5
10121,5110,3,1,19.25
10122,5110,28,1,7.7
10123,5111,34,1,16.8
10124,5112,38,1,12.6
10125,5113,11,1,9.1
10126,5113,14,1,11.2
10127,5114,8,1,7.0
10128,5114,24,1,11.2
10129,5115,19,1,10.5
10130,5115,15,1,6.3
10131,5115,3,1,19.25
10132,5116,26,1,10.5
10133,5116,28,1,7.7
10134,5116,33,1,7.0
10135,5117,34,1,16.8
10136,5118,46,1,21.0
10137,5118,10,1,8.4
10138,5118,17,1,9.8
10139,5119,12,1,16.8
10140,5119,8,1,7.0
10141,5120,15,1,6.3
10142,5120,33,1,7.0
10143,5121,27,1,15.75
10144,5121,46,1,21.0
10145,5121,10,1,8.4
10146,5122,44,1,17.5
10147,5122,18,1,12.25
10148,5123,20,1,12.6
10149,5123,39,1,14.0
10150,5124,49,1,12.25
10151,5125,48,1,8.75
10152,5125,4,1,8.75
10153,5126,21,1,20.3
10154,5126,42,1,6.3
10155,5126,16,1,17.5
10156,5127,6,1,9.8
10157,5128,19,1,10.5
10158,5128,38,1,12.6
10159,5128,3,1,19.25
10160,5129,44,1,17.5
10161,5129,24,1,11.2
10162,5129,33,1,7.0
10163,5130,49,1,12.25
10164,5131,22,1,21.0
10165,5131,47,1,16.8
10166,5132,42,1,6.3
10167,5132,45,1,19.25
10168,5133,43,1,13.3
10169,5133,37,1,15.75
10170,5133,20,1,12.6
10171,5134,23,1,14.7
10172,5134,7,1,7.7
10173,5134,34,1,16.8
10174,5135,10,1,8.4
10175,5135,21,1,20.3
10176,5136,23,1,14.7
10177,5136,7,1,7.7
10178,5137,9,1,13.3
10179,5137,7,1,7.7
10180,5137,31,1,14.7
10181,5138,43,1,13.3
10182,5138,1,1,12.25
10183,5138,12,1,16.8
10184,5139,23,1,14.7
10185,5139,28,1,7.7
10186,5140,44,1,17.5
10187,5140,47,1,16.8
10188,5141,26,1,10.5
10189,5142,45,1,19.25
10190,5142,5,1,10.5
10191,5143,36,1,6.3
10192,5144,8,1,7.0
10193,5145,9,1,13.3
10194,5145,28,1,7.7
10195,5146,24,1,11.2
10196,5147,41,1,9.8
10197,5147,5,1,10.5
10198,5148,44,1,17.5
10199,5148,5,1,10.5
10200,5149,47,1,16.8
10201,5149,12,1,16.8
10202,5150,4,1,8.75
10203,5150,40,1,14.7
10204,5151,35,1,13.3
10205,5152,38,1,12.6
10206,5153,27,1,15.75
10207,5154,21,1,20.3
10208,5154,7,1,7.7
10209,5154,45,1,19.25
10210,5155,37,1,15.75
10211,5156,45,1,19.25
10212,5156,22,1,21.0
10213,5157,38,1,12.6
10214,5157,10,1,8.4
10215,5157,28,1,7.7
10216,5158,35,1,13.3
10217,5159,16,1,17.5
10218,5160,38,1,12.6
10219,5160,7,1,7.7
10220,5160,40,1,14.7
10221,5161,46,1,21.0
10222,5161,32,1,12.25
10223,5162,34,1,16.8
10224,5162,11,1,9.1
10225,5162,1,1,12.25
10226,5163,44,1,17.5
10227,5163,6,1,9.8
10228,5163,14,1,11.2
10229,5164,21,1,20.3
10230,5165,27,1,15.75
10231,5165,23,1,14.7
10232,5166,6,1,9.8
10233,5166,7,1,7.7
10234,5167,48,1,8.75
10235,5167,27,1,15.75
10236,5168,16,1,17.5
10237,5168,38,1,12.6
10238,5169,12,1,16.8
10239,5169,11,1,9.1
10240,5169,28,1,7.7
10241,5170,18,1,12.25
10242,5171,27,1,15.75
10243,5171,17,1,9.8
10244,5172,45,1,19.25
10245,5173,45,1,19.25
10246,5173,33,1,7.0
10247,5173,36,1,6.3
10248,5174,40,1,14.7
10249,5174,14,1,11.2
10250,5174,1,1,12.25
10251,5175,26,1,10.5
10252,5176,40,1,14.7
10253,5177,44,1,17.5
10254,5177,16,1,17.5
10255,5177,5,1,10.5
10256,5178,13,1,7.0
10257,5179,35,1,13.3
10258,5179,14,1,11.2
10259,5179,29,1,18.2
10260,5180,10,1,8.4
10261,5180,37,1,15.75
10262,5181,40,1,14.7
10263,5181,7,1,7.7
10264,5181,43,1,13.3
10265,5182,18,1,12.25
10266,5182,23,1,14.7
10267,5182,13,1,7.0
10268,5183,21,1,20.3
10269,5183,17,1,9.8
10270,5183,27,1,15.75
10271,5184,26,1,10.5
10272,5185,14,1,11.2
10273,5185,15,1,6.3
10274,5186,37,1,15.75
10275,5186,22,1,21.0
10276,5186,31,1,14.7
10277,5187,31,1,14.7
10278,5187,45,1,19.25
10279,5187,9,1,13.3
10280,5188,21,1,20.3
10281,5188,20,1,12.6
10282,5188,49,1,12.25
10283,5189,3,1,19.25
10284,5190,23,1,14.7
10285,5191,20,1,12.6
10286,5191,22,1,21.0
10287,5191,26,1,10.5
10288,5192,44,1,17.5
10289,5192,31,1,14.7
10290,5193,35,1,13.3
10291,5194,18,1,12.25
10292,5194,25,1,16.8
10293,5195,35,1,13.3
10294,5195,3,1,19.25
10295,5195,33,1,7.0
10296,5196,4,1,8.75
10297,5196,39,1,14.0
10298,5197,28,1,7.7
10299,5197,26,1,10.5
10300,5197,11,1,9.1
10301,5198,4,1,8.75
10302,5198,17,1,9.8
10303,5199,24,1,11.2
10304,5200,42,1,6.3
10305,5201,16,1,17.5
10306,5202,28,1,7.7
10307,5203,24,1,11.2
10308,5203,9,1,13.3
10309,5204,16,1,17.5
10310,5204,46,1,21.0
10311,5204,43,1,13.3
10312,5205,22,1,21.0
10313,5206,43,1,13.3
10314,5206,48,1,8.75
10315,5206,4,1,8.75
10316,5207,23,1,14.7
10317,5207,25,1,16.8
10318,5208,28,1,7.7
10319,5208,40,1,14.7
10320,5209,11,1,9.1
10321,5209,7,1,7.7
10322,5209,29,1,18.2
10323,5210,21,1,20.3
10324,5211,4,1,8.75
10325,5212,24,1,11.2
10326,5213,33,1,7.0
10327,5214,7,1,7.7
10328,5214,15,1,6.3
10329,5214,16,1,17.5
10330,5215,39,1,14.0
10331,5215,28,1,7.7
10332,5215,21,1,20.3
10333,5216,21,1,20.3
10334,5217,22,1,21.0
10335,5217,34,1,16.8
10336,5217,39,1,14.0
10337,5218,19,1,10.5
10338,5218,30,1,20.3
10339,5218,32,1,12.25
10340,5219,32,1,12.25
10341,5220,7,1,7.7
10342,5220,41,1,9.8
10343,5220,18,1,12.25
10344,5221,42,1,6.3
10345,5221,29,1,18.2
10346,5222,31,1,14.7
10347,5223,37,1,15.75
10348,5224,11,1,9.1
10349,5224,47,1,16.8
10350,5225,1,1,12.25
10351,5225,5,1,10.5
10352,5226,36,1,6.3
10353,5227,31,1,14.7
10354,5227,4,1,8.75
10355,5228,16,1,17.5
10356,5228,10,1,8.4
10357,5229,7,1,7.7
10358,5230,1,1,12.25
10359,5230,26,1,10.5
10360,5230,47,1,16.8
10361,5231,30,1,20.3
10362,5232,30,1,20.3
10363,5232,34,1,16.8
10364,5233,29,1,18.2
10365,5233,20,1,12.6
10366,5233,41,1,9.8
10367,5234,49,1,12.25
10368,5235,1,1,12.25
10369,5235,34,1,16.8
10370,5236,43,1,13.3
10371,5237,9,1,13.3
10372,5238,38,1,12.6
10373,5239,8,1,7.0
10374,5240,18,1,12.25
10375,5240,17,1,9.8
10376,5240,15,1,6.3
10377,5241,4,1,8.75
10378,5241,18,1,12.25
10379,5241,11,1,9.1
10380,5242,15,1,6.3
10381,5242,26,1,10.5
10382,5242,3,1,19.25
10383,5243,29,1,18.2
10384,5243,31,1,14.7
10385,5244,44,1,17.5
10386,5245,8,1,7.0
10387,5245,37,1,15.75
10388,5246,23,1,14.7
10389,5247,35,1,13.3
10390,5248,28,1,7.7
10391,5248,4,1,8.75
10392,5248,42,1,6.3
10393,5249,44,1,17.5
10394,5250,33,1,7.0
10395,5251,17,1,9.8
10396,5252,22,1,21.0
10397,5252,34,1,16.8
10398,5252,41,1,9.8
10399,5253,31,1,14.7
10400,5253,3,1,19.25
10401,5254,19,1,10.5
10402,5254,40,1,14.7
10403,5254,12,1,16.8
10404,5255,49,1,12.25
10405,5255,28,1,7.7
10406,5255,32,1,12.25
10407,5256,3,1,19.25
10408,5257,33,1,7.0
10409,5257,25,1,16.8
10410,5257,12,1,16.8
10411,5258,19,1,10.5
10412,5258,35,1,13.3
10413,5259,7,1,7.7
10414,5259,28,1,7.7
10415,5259,34,1,16.8
10416,5260,4,1,8.75
10417,5260,40,1,14.7
10418,5260,13,1,7.0
10419,5261,42,1,6.3
10420,5261,26,1,10.5
10421,5262,35,1,13.3
10422,5262,39,1,14.0
10423,5262,44,1,17.5
10424,5263,48,1,8.75
10425,5263,4,1,8.75
10426,5263,24,1,11.2
10427,5264,44,1,17.5
10428,5264,31,1,14.7
10429,5265,35,1,13.3
10430,5266,25,1,16.8
10431,5267,48,1,8.75
10432,5267,15,1,6.3
10433,5268,25,1,16.8
10434,5268,28,1,7.7
10435,5268,36,1,6.3
10436,5269,1,1,12.25
10437,5269,48,1,8.75
10438,5269,13,1,7.0
10439,5270,14,1,11.2
10440,5270,45,1,19.25
10441,5271,5,1,10.5
10442,5271,48,1,8.75
10443,5271,17,1,9.8
10444,5272,35,1,13.3
10445,5273,17,1,9.8
10446,5274,45,1,19.25
10447,5275,15,1,6.3
10448,5275,8,1,7.0
10449,5275,5,1,10.5
10450,5276,43,1,13.3
10451,5277,11,1,9.1
10452,5278,46,1,21.0
10453,5279,18,1,12.25
10454,5279,31,1,14.7
10455,5280,49,1,12.25
10456,5281,7,1,7.7
10457,5282,38,1,12.6
10458,5282,29,1,18.2
10459,5282,33,1,7.0
10460,5283,2,1,15.75
10461,5283,10,1,8.4
10462,5283,16,1,17.5
10463,5284,13,1,7.0
10464,5284,35,1,13.3
10465,5285,35,1,13.3
10466,5286,18,1,12.25
10467,5287,12,1,16.8
10468,5287,40,1,14.7
10469,5288,38,1,12.6
10470,5288,45,1,19.25
10471,5288,9,1,13.3
10472,5289,18,1,12.25
10473,5289,37,1,15.75
10474,5289,46,1,21.0
10475,5290,48,1,8.75
